model,nimp,mean_per_imputation_elpd,min_per_imputation_elpd,max_per_imputation_elpd,pooled_elpd,pooled_se,max_pareto_k,n_problematic_imputations
null,1,-1223.3555095026995,-1223.3555095026995,-1223.3555095026995,-1223.3555095026995,26.567630562858547,0.6392231432147975,0
activity,1,-1226.7078642761862,-1226.7078642761862,-1226.7078642761862,-1226.7078642761862,26.29248855830138,0.5417506868984353,0
duration,1,-1259.7618759628892,-1259.7618759628892,-1259.7618759628892,-1259.7618759628892,26.28107804735035,0.6424646970852297,0
modality,1,-1299.3153378152524,-1299.3153378152524,-1299.3153378152524,-1299.3153378152524,27.25894336472971,0.7041131873475157,1
algorithm,1,-1223.5495588296446,-1223.5495588296446,-1223.5495588296446,-1223.5495588296446,26.05775832006974,0.675308385885355,0
multimodal,1,-1275.6216713799915,-1275.6216713799915,-1275.6216713799915,-1275.6216713799915,27.76311934326536,0.4097099589836405,0
intruders,1,-1203.987040295249,-1203.987040295249,-1203.987040295249,-1203.987040295249,26.4190478304735,0.5722640897629981,0
feature_type,1,-1215.816097426831,-1215.816097426831,-1215.816097426831,-1215.816097426831,26.122501901800646,0.5092255303541744,0
full,1,-1372.4680981255008,-1372.4680981255008,-1372.4680981255008,-1372.4680981255008,28.66205843379723,0.6370252954869382,0
