y
0
0
18.999998910086493
17.42857251848493
12.071429661342071
9.642857142857139
19.714284624372212
20
18.857143947056365
12.928570338657925
4.499999455043248
4.1428565979003835
13.285713195800785
13.999998910086491
24.14285659790039
18.999998910086493
14.64285714285714
13.999998910086491
18.00000054495675
16.928571973528182
9.999999999999998
4.357141767229353
15.428570338657924
22.500000000000004
12.71428516932896
13.928571428571427
22.57142748151507
24.642857142857142
20.50000054495675
17.071429661342073
22.857142857142858
20.78571319580078
13.14285823277065
15.714285714285717
14.64285714285714
9.999999999999998
6.999999455043246
4.642857142857142
16.357143947056365
9.49999945504325
13.500001089913507
11.357143947056363
10.214285169328962
12.71428516932896
2.071429661342079
2.071429661342079
19.928572518484934
9.214286804199219
10.071427481515068
9.428571973528179
-0.07142748151507021
0
8.92857142857143
8.714286259242465
27.21428598676409
28.785713740757533
15.500000544956752
14.78571483067104
3.3571434020996107
2.9285703386579223
